symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
BTCUSDT,-441.07000000,-1.774,24678.21930653,24856.38000000,24415.31000000,0.00816000,24414.41000000,0.00200000,24415.31000000,0.06184000,24856.38000000,25250.00000000,24148.34000000,377233.78533000,9309458084.20448560,1676939548802,1677025948802,2756612683,2767346217,10733535
ETHUSDT,-41.22000000,-2.421,1679.28948548,1702.78000000,1661.56000000,0.44940000,1661.55000000,76.11860000,1661.56000000,3.07220000,1702.78000000,1716.66000000,1636.30000000,525179.66200000,881928684.38716000,1676939549024,1677025949024,1083015056,1083859452,844397
BNBUSDT,-5.00000000,-1.581,313.48636658,316.30000000,311.30000000,0.33500000,311.30000000,159.84000000,311.40000000,97.27900000,316.30000000,317.40000000,309.30000000,380126.58100000,119164500.71800000,1676939548447,1677025948447,626467008,626765451,298444
BCCUSDT,0.00000000,0.000,0.00000000,448.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821099195,1670907499195,-1,-1,0
NEOUSDT,-1.64000000,-11.051,14.47740351,14.85000000,13.20000000,462.05000000,13.19000000,506.07000000,13.20000000,46.63000000,14.84000000,15.80000000,13.12000000,4038485.60000000,58466785.61360000,1676939549644,1677025949644,88118763,88314520,195758
LTCUSDT,-2.36000000,-2.454,94.07932562,96.18000000,93.80000000,1.33000000,93.79000000,46.31500000,93.80000000,32.69400000,96.16000000,96.81000000,91.42000000,742501.43000000,69854033.80515000,1676939549887,1677025949887,274667632,274815903,148272
QTUMUSDT,-0.10000000,-2.687,3.86417195,3.72200000,3.62200000,39.70000000,3.61900000,48.70000000,3.62200000,122.60000000,3.72200000,4.33100000,3.52100000,5309158.80000000,20515502.52750000,1676939550190,1677025950190,66809314,66903037,93724
ADAUSDT,-0.01070000,-2.657,0.39543475,0.40280000,0.39200000,10444.60000000,0.39200000,54137.30000000,0.39210000,20674.60000000,0.40270000,0.40590000,0.38550000,117968803.30000000,46648964.60068000,1676939550328,1677025950328,426441420,426551028,109609
XRPUSDT,-0.00630000,-1.583,0.39332428,0.39810000,0.39180000,621.00000000,0.39180000,88474.00000000,0.39190000,222368.00000000,0.39810000,0.40250000,0.38720000,440233959.00000000,173154703.38790000,1676939550489,1677025950489,503742648,503911237,168590
EOSUSDT,-0.04500000,-3.557,1.24082886,1.26600000,1.22000000,203.50000000,1.21900000,19696.00000000,1.22000000,1783.70000000,1.26500000,1.29800000,1.19600000,16902184.70000000,20972718.55730000,1676939548779,1677025948779,218852107,218905523,53417
TUSDUSDT,0.00000000,0.000,0.00000000,0.99990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821575024,1670907975024,-1,-1,0
IOTAUSDT,-0.00880000,-3.305,0.25902614,0.26610000,0.25750000,625.00000000,0.25750000,949.00000000,0.25760000,8892.00000000,0.26630000,0.26740000,0.25050000,15464537.00000000,4005719.26360000,1676939550649,1677025950649,69206595,69231338,24744
XLMUSDT,-0.00020000,-0.211,0.09561027,0.09490000,0.09470000,2441.00000000,0.09470000,194140.00000000,0.09480000,164092.00000000,0.09490000,0.09810000,0.09340000,132653677.00000000,12683053.46030000,1676939549376,1677025949376,135135258,135173353,38096
ONTUSDT,-0.01640000,-5.685,0.28479104,0.28840000,0.27210000,6691.00000000,0.27210000,8218.00000000,0.27220000,379.00000000,0.28850000,0.30360000,0.26730000,36399304.00000000,10366195.63670000,1676939547980,1677025947980,86126685,86178572,51888
TRXUSDT,-0.00248000,-3.450,0.07093757,0.07190000,0.06941000,2169.70000000,0.06940000,246263.00000000,0.06941000,1486.80000000,0.07189000,0.07216000,0.06895000,541428413.00000000,38407615.88120600,1676939550068,1677025950068,233310922,233427696,116775
ETCUSDT,-0.65000000,-2.780,23.38162076,23.38000000,22.73000000,731.52000000,22.73000000,1212.55000000,22.74000000,382.32000000,23.38000000,24.25000000,22.40000000,2544457.35000000,59493536.80890000,1676939551827,1677025951827,175166539,175286228,119690
ICXUSDT,-0.00680000,-2.609,0.25942188,0.26050000,0.25380000,102.70000000,0.25370000,900.10000000,0.25390000,15420.70000000,0.26060000,0.27990000,0.24690000,19612597.10000000,5087936.72636000,1676939549613,1677025949613,42133744,42165083,31340
VENUSDT,0.00000000,0.000,0.00000000,0.00010000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820737974,1670907137974,-1,-1,0
NULSUSDT,-0.01750000,-5.244,0.34199572,0.33370000,0.31620000,103.00000000,0.31580000,316.00000000,0.31620000,11846.00000000,0.33370000,0.39200000,0.31000000,20871495.00000000,7137962.05200000,1676939537493,1677025937493,22773716,22804544,30829
VETUSDT,-0.00137000,-4.364,0.03079474,0.03140000,0.03002000,127585.30000000,0.03001000,146194.00000000,0.03002000,120759.30000000,0.03139000,0.03208000,0.02935000,888398751.60000000,27358010.59712000,1676939553107,1677025953107,190950255,191074169,123915
PAXUSDT,0.00000000,0.000,0.00000000,0.99960000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822017734,1670908417734,-1,-1,0
BCHABCUSDT,0.00000000,0.000,0.00000000,220.08000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822590387,1670908990387,-1,-1,0
BCHSVUSDT,0.00000000,0.000,0.00000000,58.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822023488,1670908423488,-1,-1,0
USDCUSDT,0.00000000,0.000,0.00000000,0.99990000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820547564,1670906947564,-1,-1,0
LINKUSDT,-0.38200000,-4.768,7.77128216,8.01100000,7.62900000,43.58000000,7.62700000,20.68000000,7.62800000,152.07000000,8.01100000,8.07700000,7.50500000,5843669.33000000,45412803.23033000,1676939554314,1677025954314,247602220,247723702,121483
WAVESUSDT,-0.19300000,-6.490,2.88597249,2.97300000,2.78100000,92.80000000,2.78000000,3818.44000000,2.78100000,516.47000000,2.97400000,3.04500000,2.72200000,8256020.23000000,23826647.28675000,1676939554579,1677025954579,84252123,84337204,85082
BTTUSDT,0.00000000,0.000,0.00000000,0.00277700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821099198,1670907499198,-1,-1,0
USDSUSDT,0.00000000,0.000,0.00000000,0.99680000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822590390,1670908990390,-1,-1,0
ONGUSDT,-0.01290000,-3.535,0.36062599,0.36490000,0.35200000,70.00000000,0.35260000,699.00000000,0.35310000,70.00000000,0.36490000,0.38480000,0.33950000,4746986.00000000,1711886.53780000,1676939555045,1677025955045,17321430,17331635,10206
HOTUSDT,-0.00008700,-3.720,0.00227910,0.00233600,0.00225200,154756.00000000,0.00225200,101771.00000000,0.00225300,564151.00000000,0.00233900,0.00237500,0.00220000,2457347143.00000000,5600529.70083900,1676939553778,1677025953778,99780203,99809333,29131
ZILUSDT,0.00080000,2.361,0.03453451,0.03387000,0.03468000,17898.30000000,0.03468000,32732.10000000,0.03469000,16482.90000000,0.03388000,0.03680000,0.03213000,992045293.90000000,34259797.91812900,1676939554472,1677025954472,96033131,96155828,122698
ZRXUSDT,-0.00860000,-3.127,0.26936095,0.27500000,0.26640000,179.00000000,0.26620000,1163.00000000,0.26640000,1962.00000000,0.27500000,0.27680000,0.26080000,8844772.00000000,2382436.16930000,1676939555196,1677025955196,32432098,32447443,15346
FETUSDT,0.00750000,1.781,0.45932396,0.42100000,0.42860000,244.00000000,0.42850000,428.00000000,0.42860000,173.00000000,0.42110000,0.50160000,0.40480000,261931262.00000000,120311305.32690000,1676939555507,1677025955507,48005563,48376636,371074
BATUSDT,-0.00160000,-0.504,0.31054266,0.31730000,0.31580000,212.00000000,0.31580000,5786.00000000,0.31600000,717.00000000,0.31740000,0.31960000,0.30080000,12645949.00000000,3927106.60830000,1676939555943,1677025955943,65478966,65503145,24180
XMRUSDT,-2.00000000,-1.238,160.78866137,161.50000000,159.50000000,0.37900000,159.40000000,14.58800000,159.50000000,45.15700000,161.50000000,163.30000000,156.30000000,70277.21400000,11299779.16390000,1676939556539,1677025956539,62001685,62037250,35566
ZECUSDT,-0.50000000,-0.998,48.91795748,50.10000000,49.60000000,0.20700000,49.50000000,7.63600000,49.60000000,1439.06400000,50.10000000,50.60000000,47.20000000,270085.27200000,13212019.85150000,1676939556149,1677025956149,85171359,85203935,32577
IOSTUSDT,-0.00162000,-11.433,0.01380020,0.01416000,0.01255000,37401.00000000,0.01255000,316889.00000000,0.01256000,682876.00000000,0.01417000,0.01488000,0.01245000,1389038147.00000000,19169010.03161000,1676939556470,1677025956470,70685376,70773377,88002
CELRUSDT,0.00045000,1.927,0.02349504,0.02336000,0.02380000,496.60000000,0.02377000,22631.90000000,0.02380000,20136.60000000,0.02335000,0.02450000,0.02236000,372059999.80000000,8741564.88324400,1676939556606,1677025956606,56035708,56078113,42406
DASHUSDT,-1.23000000,-1.703,71.04002877,72.22000000,70.99000000,12.86900000,70.96000000,4.71300000,71.00000000,10.44400000,72.22000000,73.00000000,68.60000000,124636.25300000,8854162.99877000,1676939556279,1677025956279,68910649,68946057,35409
NANOUSDT,0.00000000,0.000,0.00000000,2.22400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821099182,1670907499182,-1,-1,0
OMGUSDT,-0.08500000,-4.446,1.87394068,1.91200000,1.82700000,20.00000000,1.82700000,90.10000000,1.82800000,1256.40000000,1.91200000,1.96800000,1.79200000,2597463.10000000,4867491.77060000,1676939557009,1677025957009,113490974,113518444,27471
THETAUSDT,-0.04600000,-3.588,1.25014540,1.28200000,1.23600000,20.30000000,1.23500000,662.80000000,1.23600000,8804.60000000,1.28200000,1.30200000,1.20100000,7878675.00000000,9849489.31000000,1676939557709,1677025957709,148373975,148421571,47597
ENJUSDT,-0.01690000,-3.247,0.50691240,0.52050000,0.50360000,496.30000000,0.50340000,457.30000000,0.50360000,896.30000000,0.52050000,0.52570000,0.48630000,13026219.30000000,6603152.07565000,1676939557546,1677025957546,83747806,83784142,36337
MITHUSDT,-0.00120000,-25.806,0.00388720,0.00468000,0.00345000,38421.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00465000,0.00472000,0.00320000,441058066.50000000,1714479.89420200,1671613214632,1671699614632,35295322,35313487,18166
MATICUSDT,-0.08760000,-5.950,1.42240633,1.47220000,1.38470000,122.70000000,1.38460000,919.10000000,1.38470000,6436.00000000,1.47230000,1.50240000,1.36210000,114723371.80000000,163183249.88879000,1676939558985,1677025958985,318550576,318879669,329094
ATOMUSDT,-0.55100000,-3.823,14.06771993,14.40900000,13.86000000,8.87000000,13.85900000,57.50000000,13.86000000,165.64000000,14.41100000,14.62000000,13.61200000,1958864.58000000,27556758.28928000,1676939558299,1677025958299,172799667,172900173,100507
TFUELUSDT,-0.00270000,-4.426,0.05930302,0.06100000,0.05830000,24126.00000000,0.05830000,14624.00000000,0.05840000,286649.00000000,0.06100000,0.06130000,0.05780000,48208634.00000000,2858917.70800000,1676939553227,1677025953227,43393592,43409286,15695
ONEUSDT,-0.00169000,-6.200,0.02643293,0.02725000,0.02557000,6000.30000000,0.02557000,37680.80000000,0.02558000,7098.00000000,0.02726000,0.02776000,0.02513000,337735770.60000000,8927345.27201000,1676939557684,1677025957684,100347874,100396350,48477
FTMUSDT,0.00360000,0.701,0.53155550,0.51350000,0.51700000,2036.00000000,0.51690000,1020.00000000,0.51700000,7505.00000000,0.51340000,0.55280000,0.50710000,180515813.00000000,95954174.10660000,1676939559490,1677025959490,194841962,195104773,262812
ALGOUSDT,-0.00560000,-1.970,0.28310315,0.28420000,0.27870000,616.00000000,0.27860000,5572.00000000,0.27870000,7648.00000000,0.28430000,0.29380000,0.27340000,53783996.00000000,15226418.84980000,1676939555791,1677025955791,126345839,126405021,59183
USDSBUSDT,0.00000000,0.000,0.00000000,0.99970000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820541888,1670906941888,-1,-1,0
GTOUSDT,0.00000000,0.000,0.00000000,0.01233000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822023474,1670908423474,-1,-1,0
ERDUSDT,0.00000000,0.000,0.00000000,0.01971000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821320665,1670907720665,-1,-1,0
DOGEUSDT,-0.00295000,-3.334,0.08652398,0.08846000,0.08552000,130895.00000000,0.08552000,239159.00000000,0.08553000,69651.00000000,0.08847000,0.08884000,0.08429000,962038579.00000000,83239406.83642000,1676939558477,1677025958477,491203028,491359719,156692
DUSKUSDT,-0.02230000,-9.331,0.22177675,0.23900000,0.21670000,318.00000000,0.21670000,3618.00000000,0.21680000,3601.00000000,0.23900000,0.23900000,0.20690000,41646333.00000000,9236188.58450000,1676939558753,1677025958753,32443992,32509546,65555
ANKRUSDT,0.01370000,39.768,0.04821338,0.03444000,0.04815000,4289.50000000,0.04809000,6626.40000000,0.04814000,3099.30000000,0.03445000,0.05750000,0.03230000,3634338237.20000000,175223724.35062300,1676939561562,1677025961562,52901099,53489240,588142
WINUSDT,-0.00000320,-2.885,0.00011452,0.00011090,0.00010770,879263.00000000,0.00010750,5039999.00000000,0.00010770,8125491.00000000,0.00011090,0.00012390,0.00010620,52391799869.00000000,5999938.39054420,1676939542819,1677025942819,96129126,96155988,26863
COSUSDT,0.00001000,0.124,0.00812775,0.00806000,0.00807000,511.40000000,0.00805000,206718.70000000,0.00807000,52343.40000000,0.00806000,0.00864000,0.00773000,664952149.40000000,5404568.14044000,1676939559823,1677025959823,34838248,34872402,34155
NPXSUSDT,0.00000000,0.000,0.00000000,0.00703010,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822584677,1670908984677,-1,-1,0
COCOSUSDT,0.41710000,19.720,2.45490484,2.11510000,2.53220000,5.00000000,2.53200000,26.00000000,2.53570000,27.00000000,2.11510000,2.76410000,2.10190000,32883702.00000000,80726359.33950000,1676939562384,1677025962384,40933195,41238555,305361
MTLUSDT,-0.13700000,-8.885,1.47706480,1.54100000,1.40500000,26.30000000,1.40400000,50.80000000,1.40500000,1068.40000000,1.54200000,1.54900000,1.38800000,4524332.50000000,6682732.26240000,1676939562381,1677025962381,29518922,29548543,29622
TOMOUSDT,0.02160000,4.501,0.51598043,0.47990000,0.50150000,51.10000000,0.50170000,11622.00000000,0.50240000,277.60000000,0.47990000,0.58000000,0.47720000,17639275.30000000,9101520.92769000,1676939555886,1677025955886,26233652,26293067,59416
PERLUSDT,0.00054000,2.059,0.02695373,0.02621000,0.02676000,228833.00000000,0.02677000,1948.00000000,0.02683000,1092.10000000,0.02622000,0.02868000,0.02534000,89992842.80000000,2425642.64709700,1676939562959,1677025962959,18983232,18998159,14928
DENTUSDT,-0.00005500,-4.151,0.00132465,0.00132600,0.00127000,28930.00000000,0.00126900,644801.00000000,0.00127000,162044.00000000,0.00132500,0.00140700,0.00123700,7442415633.00000000,9858625.20286400,1676939554453,1677025954453,70235548,70277999,42452
MFTUSDT,-0.00004700,-0.887,0.00525605,0.00530100,0.00525400,3460.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00530100,0.00540700,0.00509100,137943898.00000000,725040.10869200,1672628409593,1672714809593,17138032,17141882,3851
KEYUSDT,0.00006300,1.442,0.00434268,0.00437100,0.00443300,18893.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00437000,0.00470000,0.00390000,833992846.00000000,3621760.17075700,1675911647372,1675998047372,31705602,31730327,24726
STORMUSDT,0.00000000,0.000,0.00000000,0.00339700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821326338,1670907726338,-1,-1,0
DOCKUSDT,0.00129000,4.804,0.02929214,0.02692000,0.02814000,340.00000000,0.02820000,963.00000000,0.02825000,2468.00000000,0.02685000,0.03322000,0.02657000,193227351.00000000,5660041.87034000,1676939564068,1677025964068,16626712,16663235,36524
WANUSDT,0.04240000,16.314,0.29607108,0.25990000,0.30230000,206.00000000,0.30220000,21.00000000,0.30230000,418.00000000,0.25990000,0.31990000,0.25870000,28119685.00000000,8325425.53290000,1676939563680,1677025963680,13634272,13680419,46148
FUNUSDT,-0.00011000,-1.493,0.00730046,0.00738000,0.00726000,5022.00000000,0.00725000,83871.00000000,0.00726000,216470.00000000,0.00737000,0.00744000,0.00715000,65205216.00000000,476027.98650000,1676939559218,1677025959218,21301678,21309470,7793
CVCUSDT,0.00000000,0.000,0.00000000,0.09780000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820547564,1670906947564,-1,-1,0
CHZUSDT,-0.00400000,-2.749,0.14175802,0.14550000,0.14150000,3533.00000000,0.14140000,171785.00000000,0.14150000,90278.00000000,0.14550000,0.14710000,0.13810000,169470559.00000000,24023810.33440000,1676939561484,1677025961484,160657613,160719158,61546
BANDUSDT,0.02800000,1.249,2.19918850,2.24300000,2.27000000,19.40000000,2.27000000,1259.00000000,2.27100000,22.00000000,2.24200000,2.29000000,2.11200000,3588964.80000000,7892810.11000000,1676939564384,1677025964384,45385103,45428725,43623
BUSDUSDT,-0.00010000,-0.010,0.99986957,0.99980000,0.99980000,1151.00000000,0.99980000,67916997.00000000,0.99990000,33133052.00000000,0.99990000,1.00000000,0.99980000,790422793.00000000,790319698.01350000,1676939565708,1677025965708,406231554,407096295,864742
BEAMUSDT,-0.00780000,-10.685,0.06630357,0.07300000,0.06520000,1381.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.07300000,0.07300000,0.06150000,50581513.00000000,3353734.96880000,1674637209961,1674723609961,17804248,17826801,22554
XTZUSDT,0.00400000,0.319,1.25163846,1.25300000,1.25700000,333.80000000,1.25600000,477.30000000,1.25700000,3385.20000000,1.25300000,1.30100000,1.19300000,4445925.90000000,5564691.83670000,1676939566183,1677025966183,88995985,89023861,27877
RENUSDT,0.03091000,31.619,0.11600085,0.09775800,0.12866800,645.00000000,0.12818600,635.00000000,0.12866700,6720.00000000,0.09775800,0.14788300,0.09482900,179408087.00000000,20811490.42365200,1676939566440,1677025966440,34965808,35063608,97801
RVNUSDT,0.00056000,1.684,0.03368255,0.03326000,0.03382000,14328.60000000,0.03386000,2613.50000000,0.03387000,23739.50000000,0.03326000,0.03499000,0.03227000,291810671.00000000,9828926.52869600,1676939562189,1677025962189,53568786,53621727,52942
HCUSDT,0.00000000,0.000,0.00000000,0.84230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821575045,1670907975045,-1,-1,0
HBARUSDT,-0.00400000,-4.619,0.08373733,0.08660000,0.08260000,8121.00000000,0.08250000,285128.00000000,0.08260000,22909.00000000,0.08660000,0.08670000,0.08030000,148368361.00000000,12423970.79490000,1676939567036,1677025967036,61813649,61853007,39359
NKNUSDT,0.00270000,1.982,0.13919422,0.13610000,0.13890000,14398.00000000,0.13880000,9873.00000000,0.13890000,719.00000000,0.13620000,0.14740000,0.13310000,63714985.00000000,8868757.48740000,1676939564894,1677025964894,29752121,29794402,42282
STXUSDT,0.08190000,13.790,0.68028314,0.59320000,0.67580000,1158.30000000,0.67520000,131.80000000,0.67640000,106.80000000,0.59390000,0.80000000,0.59100000,106972095.10000000,72771312.50869000,1676939567599,1677025967599,21554129,21773467,219339
KAVAUSDT,-0.01900000,-1.933,0.98295662,0.98300000,0.96400000,21.40000000,0.96400000,1970.80000000,0.96500000,6897.60000000,0.98300000,1.00700000,0.95200000,10072224.40000000,9900559.66720000,1676939567500,1677025967500,62332782,62365995,33214
ARPAUSDT,-0.00145000,-3.019,0.04814609,0.04806000,0.04658000,5000.00000000,0.04658000,1807.90000000,0.04661000,2620.30000000,0.04803000,0.05099000,0.04526000,144579279.10000000,6960926.71311800,1676939555550,1677025955550,35540363,35593254,52892
IOTXUSDT,0.00057000,1.736,0.03295281,0.03285000,0.03341000,12203.00000000,0.03340000,43633.00000000,0.03341000,13545.00000000,0.03284000,0.03380000,0.03150000,323362772.00000000,10655710.98118000,1676939568097,1677025968097,59045184,59108430,63247
RLCUSDT,0.06100000,2.954,2.12425340,2.06500000,2.12600000,18.70000000,2.12500000,7.30000000,2.12600000,449.50000000,2.06500000,2.37800000,1.99100000,9721805.90000000,20651579.19550000,1676939567554,1677025967554,34456666,34563146,106481
MCOUSDT,0.00000000,0.000,0.00000000,2.74400000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821575039,1670907975039,-1,-1,0
CTXCUSDT,-0.00520000,-1.743,0.30024447,0.29860000,0.29320000,39.00000000,0.29330000,4389.00000000,0.29360000,2154.00000000,0.29840000,0.32490000,0.28480000,46555103.00000000,13977912.37810000,1676939563270,1677025963270,27531959,27590125,58167
BCHUSDT,-0.60000000,-0.412,149.24172351,145.80000000,145.20000000,6.26400000,145.10000000,5.41900000,145.20000000,203.60200000,145.80000000,154.40000000,142.70000000,139655.23800000,20842388.41610000,1676939556500,1677025956500,137361763,137432531,70769
TROYUSDT,-0.00012200,-3.220,0.00370125,0.00379000,0.00366700,24259.00000000,0.00366500,113959.00000000,0.00367000,90817.00000000,0.00378900,0.00383500,0.00361100,335617781.00000000,1242206.31246900,1676939552291,1677025952291,28400590,28411901,11312
VITEUSDT,-0.00154000,-4.995,0.03004366,0.03084000,0.02929000,46738.90000000,0.02928000,3415.30000000,0.02931000,6316.80000000,0.03083000,0.03200000,0.02856000,101003573.80000000,3034516.88671200,1676939538993,1677025938993,20038258,20057976,19719
FTTUSDT,0.00000000,0.000,0.00000000,1.43220000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821575045,1670907975045,-1,-1,0
EURUSDT,-0.00310000,-0.290,1.06466121,1.06760000,1.06450000,26.90000000,1.06440000,105250.40000000,1.06450000,41233.20000000,1.06760000,1.06810000,1.06020000,32680377.90000000,34793530.69738000,1676939567787,1677025967787,87014867,87099747,84881
OGNUSDT,-0.00080000,-0.518,0.15227901,0.15450000,0.15360000,651.00000000,0.15350000,29581.00000000,0.15360000,4078.00000000,0.15440000,0.15660000,0.14760000,41464791.00000000,6314217.23280000,1676939569988,1677025969988,51956955,51987147,30193
DREPUSDT,-0.01390000,-2.416,0.57166517,0.57440000,0.56150000,21.00000000,0.56150000,172.00000000,0.56260000,40.00000000,0.57540000,0.60000000,0.54490000,6447784.00000000,3685973.55850000,1676939569981,1677025969981,18765106,18784550,19445
BULLUSDT,0.00000000,0.000,0.00000000,1370.28000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820934158,1670907334158,-1,-1,0
BEARUSDT,0.00000000,0.000,0.00000000,11.16000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670820547564,1670906947564,-1,-1,0
ETHBULLUSDT,0.00000000,0.000,0.00000000,79.18000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821326338,1670907726338,-1,-1,0
ETHBEARUSDT,0.00000000,0.000,0.00000000,12.20000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821099247,1670907499247,-1,-1,0
TCTUSDT,0.00000000,0.000,0.00000000,0.00312000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822584677,1670908984677,-1,-1,0
WRXUSDT,-0.00820000,-3.779,0.21564342,0.21690000,0.20880000,117.20000000,0.20890000,12276.00000000,0.20900000,431.10000000,0.21700000,0.22600000,0.20640000,10582112.90000000,2281962.97837000,1676939562467,1677025962467,41023289,41041539,18251
BTSUSDT,-0.00048000,-3.768,0.01234161,0.01274000,0.01226000,4894.00000000,0.01223000,3766.60000000,0.01227000,19264.30000000,0.01274000,0.01278000,0.01197000,62812688.00000000,775209.80426400,1676939550336,1677025950336,16005429,16013968,8540
LSKUSDT,-0.07100000,-5.547,1.23226970,1.28000000,1.20900000,25.40000000,1.20700000,52.40000000,1.20900000,344.70000000,1.28000000,1.28100000,1.19500000,1051309.70000000,1295497.08740000,1676939568872,1677025968872,14462876,14470485,7610
BNTUSDT,-0.00400000,-0.783,0.51746680,0.51100000,0.50700000,52.60000000,0.50500000,4528.50000000,0.50700000,5858.20000000,0.51100000,0.56500000,0.49300000,5085180.80000000,2631412.23590000,1676939570483,1677025970483,11396250,11410014,13765
LTOUSDT,0.01010000,8.954,0.13390028,0.11250000,0.12290000,4165.00000000,0.12290000,5583.00000000,0.12300000,2500.00000000,0.11280000,0.15800000,0.11100000,175671760.00000000,23522498.31600000,1676939570520,1677025970520,26925121,27043475,118355
EOSBULLUSDT,0.00000000,0.000,0.00000000,3.85000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821326338,1670907726338,-1,-1,0
EOSBEARUSDT,0.00000000,0.000,0.00000000,30.21000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821326338,1670907726338,-1,-1,0
XRPBULLUSDT,0.00000000,0.000,0.00000000,8.74000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821326325,1670907726325,-1,-1,0
XRPBEARUSDT,0.00000000,0.000,0.00000000,548.55000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670822023474,1670908423474,-1,-1,0
STRATUSDT,0.00000000,0.000,0.00000000,0.49040000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1670821326296,1670907726296,-1,-1,0
AIONUSDT,-0.00325000,-10.976,0.02809659,0.02964000,0.02636000,578.00000000,0.02637000,5064.00000000,0.02640000,7566.00000000,0.02961000,0.03075000,0.02600000,168492716.00000000,4734070.68917000,1676939572650,1677025972650,23645129,23683675,38547
MBLUSDT,-0.00014900,-3.766,0.00387533,0.00395600,0.00380700,15464.00000000,0.00380700,126844.00000000,0.00381200,31075.00000000,0.00395600,0.00399100,0.00376600,212940384.00000000,825215.16580900,1676939563461,1677025963461,29841008,29848685,7678
